file_1,file_2,problem,pair_type,ground_truth
dataset/158A/158A-Python/360484149_cheat_comment.py,dataset/158A/158A-Python/360641765_cheat_header.py,158A,independent_same_problem,0
dataset/158A/158A-Python/360484149_cheat_comment.py,dataset/158A/158A-Python/360646349.py,158A,independent_same_problem,0
dataset/158A/158A-Python/360484149_cheat_comment.py,dataset/158A/158A-Python/360646349_cheat_combo.py,158A,independent_same_problem,0
dataset/158A/158A-Python/360484962.py,dataset/158A/158A-Python/360586361.py,158A,independent_same_problem,0
dataset/158A/158A-Python/360484962.py,dataset/158A/158A-Python/360586361_cheat_format.py,158A,independent_same_problem,0
dataset/158A/158A-Python/360484962.py,dataset/158A/158A-Python/360641765.py,158A,independent_same_problem,0
dataset/158A/158A-Python/360484962.py,dataset/158A/158A-Python/360641765_cheat_header.py,158A,independent_same_problem,0
dataset/158A/158A-Python/360484962.py,dataset/158A/158A-Python/360646349.py,158A,independent_same_problem,0
dataset/158A/158A-Python/360484962.py,dataset/158A/158A-Python/360646349_cheat_combo.py,158A,independent_same_problem,0
dataset/158A/158A-Python/360484962_cheat_rename.py,dataset/158A/158A-Python/360586361.py,158A,independent_same_problem,0
dataset/158A/158A-Python/360484962_cheat_rename.py,dataset/158A/158A-Python/360586361_cheat_format.py,158A,independent_same_problem,0
dataset/158A/158A-Python/360484962_cheat_rename.py,dataset/158A/158A-Python/360641765.py,158A,independent_same_problem,0
dataset/158A/158A-Python/360484962_cheat_rename.py,dataset/158A/158A-Python/360641765_cheat_header.py,158A,independent_same_problem,0
dataset/158A/158A-Python/360484962_cheat_rename.py,dataset/158A/158A-Python/360646349.py,158A,independent_same_problem,0
dataset/158A/158A-Python/360484962_cheat_rename.py,dataset/158A/158A-Python/360646349_cheat_combo.py,158A,independent_same_problem,0
dataset/158A/158A-Python/360586361.py,dataset/158A/158A-Python/360641765.py,158A,independent_same_problem,0
dataset/158A/158A-Python/360586361.py,dataset/158A/158A-Python/360641765_cheat_header.py,158A,independent_same_problem,0
dataset/158A/158A-Python/360586361.py,dataset/158A/158A-Python/360646349.py,158A,independent_same_problem,0
dataset/158A/158A-Python/360586361.py,dataset/158A/158A-Python/360646349_cheat_combo.py,158A,independent_same_problem,0
dataset/158A/158A-Python/360586361_cheat_format.py,dataset/158A/158A-Python/360641765.py,158A,independent_same_problem,0
dataset/158A/158A-Python/360586361_cheat_format.py,dataset/158A/158A-Python/360641765_cheat_header.py,158A,independent_same_problem,0
dataset/158A/158A-Python/360586361_cheat_format.py,dataset/158A/158A-Python/360646349.py,158A,independent_same_problem,0
dataset/158A/158A-Python/360586361_cheat_format.py,dataset/158A/158A-Python/360646349_cheat_combo.py,158A,independent_same_problem,0
dataset/158A/158A-Python/360641765.py,dataset/158A/158A-Python/360646349.py,158A,independent_same_problem,0
dataset/158A/158A-Python/360641765.py,dataset/158A/158A-Python/360646349_cheat_combo.py,158A,independent_same_problem,0
dataset/158A/158A-Python/360641765_cheat_header.py,dataset/158A/158A-Python/360646349.py,158A,independent_same_problem,0
dataset/158A/158A-Python/360641765_cheat_header.py,dataset/158A/158A-Python/360646349_cheat_combo.py,158A,independent_same_problem,0
dataset/112A/112A-C/360484727.c,dataset/112A/112A-C/360596168.c,112A,independent_same_problem,0
dataset/112A/112A-C/360484727.c,dataset/112A/112A-C/360596168_cheat_rename.c,112A,independent_same_problem,0
dataset/112A/112A-C/360484727.c,dataset/112A/112A-C/360606571.c,112A,independent_same_problem,0
dataset/112A/112A-C/360484727.c,dataset/112A/112A-C/360606571_cheat_format.c,112A,independent_same_problem,0
dataset/112A/112A-C/360484727.c,dataset/112A/112A-C/360669619.c,112A,independent_same_problem,0
dataset/112A/112A-C/360484727.c,dataset/112A/112A-C/360669619_cheat_header.c,112A,independent_same_problem,0
dataset/112A/112A-C/360484727.c,dataset/112A/112A-C/360677420.c,112A,independent_same_problem,0
dataset/112A/112A-C/360484727.c,dataset/112A/112A-C/360677420_cheat_combo.c,112A,independent_same_problem,0
dataset/112A/112A-C/360484727_cheat_comment.c,dataset/112A/112A-C/360596168.c,112A,independent_same_problem,0
dataset/112A/112A-C/360484727_cheat_comment.c,dataset/112A/112A-C/360596168_cheat_rename.c,112A,independent_same_problem,0
dataset/112A/112A-C/360484727_cheat_comment.c,dataset/112A/112A-C/360606571.c,112A,independent_same_problem,0
dataset/112A/112A-C/360484727_cheat_comment.c,dataset/112A/112A-C/360606571_cheat_format.c,112A,independent_same_problem,0
dataset/112A/112A-C/360484727_cheat_comment.c,dataset/112A/112A-C/360669619.c,112A,independent_same_problem,0
dataset/112A/112A-C/360484727_cheat_comment.c,dataset/112A/112A-C/360669619_cheat_header.c,112A,independent_same_problem,0
dataset/112A/112A-C/360484727_cheat_comment.c,dataset/112A/112A-C/360677420.c,112A,independent_same_problem,0
dataset/112A/112A-C/360484727_cheat_comment.c,dataset/112A/112A-C/360677420_cheat_combo.c,112A,independent_same_problem,0
dataset/112A/112A-C/360596168.c,dataset/112A/112A-C/360606571.c,112A,independent_same_problem,0
dataset/112A/112A-C/360596168.c,dataset/112A/112A-C/360606571_cheat_format.c,112A,independent_same_problem,0
dataset/112A/112A-C/360596168.c,dataset/112A/112A-C/360669619.c,112A,independent_same_problem,0
dataset/112A/112A-C/360596168.c,dataset/112A/112A-C/360669619_cheat_header.c,112A,independent_same_problem,0
dataset/112A/112A-C/360596168.c,dataset/112A/112A-C/360677420.c,112A,independent_same_problem,0
dataset/112A/112A-C/360596168.c,dataset/112A/112A-C/360677420_cheat_combo.c,112A,independent_same_problem,0
dataset/112A/112A-C/360596168_cheat_rename.c,dataset/112A/112A-C/360606571.c,112A,independent_same_problem,0
dataset/112A/112A-C/360596168_cheat_rename.c,dataset/112A/112A-C/360606571_cheat_format.c,112A,independent_same_problem,0
dataset/112A/112A-C/360596168_cheat_rename.c,dataset/112A/112A-C/360669619.c,112A,independent_same_problem,0
dataset/112A/112A-C/360596168_cheat_rename.c,dataset/112A/112A-C/360669619_cheat_header.c,112A,independent_same_problem,0
dataset/112A/112A-C/360596168_cheat_rename.c,dataset/112A/112A-C/360677420.c,112A,independent_same_problem,0
dataset/112A/112A-C/360596168_cheat_rename.c,dataset/112A/112A-C/360677420_cheat_combo.c,112A,independent_same_problem,0
dataset/112A/112A-C/360606571.c,dataset/112A/112A-C/360669619.c,112A,independent_same_problem,0
dataset/112A/112A-C/360606571.c,dataset/112A/112A-C/360669619_cheat_header.c,112A,independent_same_problem,0
dataset/112A/112A-C/360606571.c,dataset/112A/112A-C/360677420.c,112A,independent_same_problem,0
dataset/112A/112A-C/360606571.c,dataset/112A/112A-C/360677420_cheat_combo.c,112A,independent_same_problem,0
dataset/112A/112A-C/360606571_cheat_format.c,dataset/112A/112A-C/360669619.c,112A,independent_same_problem,0
dataset/112A/112A-C/360606571_cheat_format.c,dataset/112A/112A-C/360669619_cheat_header.c,112A,independent_same_problem,0
dataset/112A/112A-C/360606571_cheat_format.c,dataset/112A/112A-C/360677420.c,112A,independent_same_problem,0
dataset/112A/112A-C/360606571_cheat_format.c,dataset/112A/112A-C/360677420_cheat_combo.c,112A,independent_same_problem,0
dataset/112A/112A-C/360669619.c,dataset/112A/112A-C/360677420.c,112A,independent_same_problem,0
dataset/112A/112A-C/360669619.c,dataset/112A/112A-C/360677420_cheat_combo.c,112A,independent_same_problem,0
dataset/112A/112A-C/360669619_cheat_header.c,dataset/112A/112A-C/360677420.c,112A,independent_same_problem,0
dataset/112A/112A-C/360669619_cheat_header.c,dataset/112A/112A-C/360677420_cheat_combo.c,112A,independent_same_problem,0
dataset/112A/112A-C++/360643298.cpp,dataset/112A/112A-C++/360644998.cpp,112A,independent_same_problem,0
dataset/112A/112A-C++/360643298.cpp,dataset/112A/112A-C++/360644998_cheat_rename.cpp,112A,independent_same_problem,0
dataset/112A/112A-C++/360643298.cpp,dataset/112A/112A-C++/360645914.cpp,112A,independent_same_problem,0
dataset/112A/112A-C++/360643298.cpp,dataset/112A/112A-C++/360645914_cheat_format.cpp,112A,independent_same_problem,0
dataset/112A/112A-C++/360643298.cpp,dataset/112A/112A-C++/360646996.cpp,112A,independent_same_problem,0
dataset/112A/112A-C++/360643298.cpp,dataset/112A/112A-C++/360646996_cheat_header.cpp,112A,independent_same_problem,0
dataset/112A/112A-C++/360643298.cpp,dataset/112A/112A-C++/360647323.cpp,112A,independent_same_problem,0
dataset/112A/112A-C++/360643298.cpp,dataset/112A/112A-C++/360647323_cheat_combo.cpp,112A,independent_same_problem,0
dataset/112A/112A-C++/360643298_cheat_comment.cpp,dataset/112A/112A-C++/360644998.cpp,112A,independent_same_problem,0
dataset/112A/112A-C++/360643298_cheat_comment.cpp,dataset/112A/112A-C++/360644998_cheat_rename.cpp,112A,independent_same_problem,0
dataset/112A/112A-C++/360643298_cheat_comment.cpp,dataset/112A/112A-C++/360645914.cpp,112A,independent_same_problem,0
dataset/112A/112A-C++/360643298_cheat_comment.cpp,dataset/112A/112A-C++/360645914_cheat_format.cpp,112A,independent_same_problem,0
dataset/112A/112A-C++/360643298_cheat_comment.cpp,dataset/112A/112A-C++/360646996.cpp,112A,independent_same_problem,0
dataset/112A/112A-C++/360643298_cheat_comment.cpp,dataset/112A/112A-C++/360646996_cheat_header.cpp,112A,independent_same_problem,0
dataset/112A/112A-C++/360643298_cheat_comment.cpp,dataset/112A/112A-C++/360647323.cpp,112A,independent_same_problem,0
dataset/112A/112A-C++/360643298_cheat_comment.cpp,dataset/112A/112A-C++/360647323_cheat_combo.cpp,112A,independent_same_problem,0
dataset/112A/112A-C++/360644998.cpp,dataset/112A/112A-C++/360645914.cpp,112A,independent_same_problem,0
dataset/112A/112A-C++/360644998.cpp,dataset/112A/112A-C++/360645914_cheat_format.cpp,112A,independent_same_problem,0
dataset/112A/112A-C++/360644998.cpp,dataset/112A/112A-C++/360646996.cpp,112A,independent_same_problem,0
dataset/112A/112A-C++/360644998.cpp,dataset/112A/112A-C++/360646996_cheat_header.cpp,112A,independent_same_problem,0
dataset/112A/112A-C++/360644998.cpp,dataset/112A/112A-C++/360647323.cpp,112A,independent_same_problem,0
dataset/112A/112A-C++/360644998.cpp,dataset/112A/112A-C++/360647323_cheat_combo.cpp,112A,independent_same_problem,0
dataset/112A/112A-C++/360644998_cheat_rename.cpp,dataset/112A/112A-C++/360645914.cpp,112A,independent_same_problem,0
dataset/112A/112A-C++/360644998_cheat_rename.cpp,dataset/112A/112A-C++/360645914_cheat_format.cpp,112A,independent_same_problem,0
dataset/112A/112A-C++/360644998_cheat_rename.cpp,dataset/112A/112A-C++/360646996.cpp,112A,independent_same_problem,0
dataset/112A/112A-C++/360644998_cheat_rename.cpp,dataset/112A/112A-C++/360646996_cheat_header.cpp,112A,independent_same_problem,0
dataset/112A/112A-C++/360644998_cheat_rename.cpp,dataset/112A/112A-C++/360647323.cpp,112A,independent_same_problem,0
dataset/112A/112A-C++/360644998_cheat_rename.cpp,dataset/112A/112A-C++/360647323_cheat_combo.cpp,112A,independent_same_problem,0
dataset/112A/112A-C++/360645914.cpp,dataset/112A/112A-C++/360646996.cpp,112A,independent_same_problem,0
dataset/112A/112A-C++/360645914.cpp,dataset/112A/112A-C++/360646996_cheat_header.cpp,112A,independent_same_problem,0
dataset/112A/112A-C++/360645914.cpp,dataset/112A/112A-C++/360647323.cpp,112A,independent_same_problem,0
dataset/112A/112A-C++/360645914.cpp,dataset/112A/112A-C++/360647323_cheat_combo.cpp,112A,independent_same_problem,0
dataset/112A/112A-C++/360645914_cheat_format.cpp,dataset/112A/112A-C++/360646996.cpp,112A,independent_same_problem,0
dataset/112A/112A-C++/360645914_cheat_format.cpp,dataset/112A/112A-C++/360646996_cheat_header.cpp,112A,independent_same_problem,0
dataset/112A/112A-C++/360645914_cheat_format.cpp,dataset/112A/112A-C++/360647323.cpp,112A,independent_same_problem,0
dataset/112A/112A-C++/360645914_cheat_format.cpp,dataset/112A/112A-C++/360647323_cheat_combo.cpp,112A,independent_same_problem,0
dataset/112A/112A-C++/360646996.cpp,dataset/112A/112A-C++/360647323.cpp,112A,independent_same_problem,0
dataset/112A/112A-C++/360646996.cpp,dataset/112A/112A-C++/360647323_cheat_combo.cpp,112A,independent_same_problem,0
dataset/112A/112A-C++/360646996_cheat_header.cpp,dataset/112A/112A-C++/360647323.cpp,112A,independent_same_problem,0
dataset/112A/112A-C++/360646996_cheat_header.cpp,dataset/112A/112A-C++/360647323_cheat_combo.cpp,112A,independent_same_problem,0
dataset/112A/112A-Python/360628330.py,dataset/112A/112A-Python/360631645.py,112A,independent_same_problem,0
dataset/112A/112A-Python/360628330.py,dataset/112A/112A-Python/360631645_cheat_rename.py,112A,independent_same_problem,0
dataset/112A/112A-Python/360628330.py,dataset/112A/112A-Python/360634777.py,112A,independent_same_problem,0
dataset/112A/112A-Python/360628330.py,dataset/112A/112A-Python/360634777_cheat_format.py,112A,independent_same_problem,0
dataset/112A/112A-Python/360628330.py,dataset/112A/112A-Python/360642090.py,112A,independent_same_problem,0
dataset/112A/112A-Python/360628330.py,dataset/112A/112A-Python/360642090_cheat_header.py,112A,independent_same_problem,0
dataset/112A/112A-Python/360628330.py,dataset/112A/112A-Python/360644893.py,112A,independent_same_problem,0
dataset/112A/112A-Python/360628330.py,dataset/112A/112A-Python/360644893_cheat_combo.py,112A,independent_same_problem,0
dataset/112A/112A-Python/360628330_cheat_comment.py,dataset/112A/112A-Python/360631645.py,112A,independent_same_problem,0
dataset/112A/112A-Python/360628330_cheat_comment.py,dataset/112A/112A-Python/360631645_cheat_rename.py,112A,independent_same_problem,0
dataset/112A/112A-Python/360628330_cheat_comment.py,dataset/112A/112A-Python/360634777.py,112A,independent_same_problem,0
dataset/112A/112A-Python/360628330_cheat_comment.py,dataset/112A/112A-Python/360634777_cheat_format.py,112A,independent_same_problem,0
dataset/112A/112A-Python/360628330_cheat_comment.py,dataset/112A/112A-Python/360642090.py,112A,independent_same_problem,0
dataset/112A/112A-Python/360628330_cheat_comment.py,dataset/112A/112A-Python/360642090_cheat_header.py,112A,independent_same_problem,0
dataset/112A/112A-Python/360628330_cheat_comment.py,dataset/112A/112A-Python/360644893.py,112A,independent_same_problem,0
dataset/112A/112A-Python/360628330_cheat_comment.py,dataset/112A/112A-Python/360644893_cheat_combo.py,112A,independent_same_problem,0
dataset/112A/112A-Python/360631645.py,dataset/112A/112A-Python/360634777.py,112A,independent_same_problem,0
dataset/112A/112A-Python/360631645.py,dataset/112A/112A-Python/360634777_cheat_format.py,112A,independent_same_problem,0
dataset/112A/112A-Python/360631645.py,dataset/112A/112A-Python/360642090.py,112A,independent_same_problem,0
dataset/112A/112A-Python/360631645.py,dataset/112A/112A-Python/360642090_cheat_header.py,112A,independent_same_problem,0
dataset/112A/112A-Python/360631645.py,dataset/112A/112A-Python/360644893.py,112A,independent_same_problem,0
dataset/112A/112A-Python/360631645.py,dataset/112A/112A-Python/360644893_cheat_combo.py,112A,independent_same_problem,0
dataset/112A/112A-Python/360631645_cheat_rename.py,dataset/112A/112A-Python/360634777.py,112A,independent_same_problem,0
dataset/112A/112A-Python/360631645_cheat_rename.py,dataset/112A/112A-Python/360634777_cheat_format.py,112A,independent_same_problem,0
dataset/112A/112A-Python/360631645_cheat_rename.py,dataset/112A/112A-Python/360642090.py,112A,independent_same_problem,0
dataset/112A/112A-Python/360631645_cheat_rename.py,dataset/112A/112A-Python/360642090_cheat_header.py,112A,independent_same_problem,0
dataset/112A/112A-Python/360631645_cheat_rename.py,dataset/112A/112A-Python/360644893.py,112A,independent_same_problem,0
dataset/112A/112A-Python/360631645_cheat_rename.py,dataset/112A/112A-Python/360644893_cheat_combo.py,112A,independent_same_problem,0
dataset/112A/112A-Python/360634777.py,dataset/112A/112A-Python/360642090.py,112A,independent_same_problem,0
dataset/112A/112A-Python/360634777.py,dataset/112A/112A-Python/360642090_cheat_header.py,112A,independent_same_problem,0
dataset/112A/112A-Python/360634777.py,dataset/112A/112A-Python/360644893.py,112A,independent_same_problem,0
dataset/112A/112A-Python/360634777.py,dataset/112A/112A-Python/360644893_cheat_combo.py,112A,independent_same_problem,0
dataset/112A/112A-Python/360634777_cheat_format.py,dataset/112A/112A-Python/360642090.py,112A,independent_same_problem,0
dataset/112A/112A-Python/360634777_cheat_format.py,dataset/112A/112A-Python/360642090_cheat_header.py,112A,independent_same_problem,0
dataset/112A/112A-Python/360634777_cheat_format.py,dataset/112A/112A-Python/360644893.py,112A,independent_same_problem,0
dataset/112A/112A-Python/360634777_cheat_format.py,dataset/112A/112A-Python/360644893_cheat_combo.py,112A,independent_same_problem,0
dataset/112A/112A-Python/360642090.py,dataset/112A/112A-Python/360644893.py,112A,independent_same_problem,0
dataset/112A/112A-Python/360642090.py,dataset/112A/112A-Python/360644893_cheat_combo.py,112A,independent_same_problem,0
dataset/112A/112A-Python/360642090_cheat_header.py,dataset/112A/112A-Python/360644893.py,112A,independent_same_problem,0
dataset/112A/112A-Python/360642090_cheat_header.py,dataset/112A/112A-Python/360644893_cheat_combo.py,112A,independent_same_problem,0
